Date-time CET-CEST (DD/MM/YYYY HH:mm),hour_sin,hour_cos,Rainfall depth (mm),Air temperature (°C),Air humidity (%),Windspeed (km/h),DMA E (L/s)
2022-03-09 14:00:00,-0.4999999999999997,-0.8660254037844388,0.0,12.2,41.0,24.0,86.74
2022-03-09 15:00:00,-0.7071067811865471,-0.7071067811865479,0.0,12.4,40.0,27.0,82.15
2022-03-09 16:00:00,-0.8660254037844385,-0.5000000000000004,0.0,12.4,38.0,27.0,81.075
2022-03-09 17:00:00,-0.9659258262890683,-0.25881904510252063,0.0,11.8,41.0,29.0,83.8925
2022-03-09 18:00:00,-1.0,-1.8369701987210297e-16,0.0,10.7,45.0,33.0,89.2125
2022-03-09 19:00:00,-0.9659258262890684,0.2588190451025203,0.0,9.9,45.0,35.0,95.225
2022-03-09 20:00:00,-0.8660254037844386,0.5000000000000001,0.0,9.3,48.0,35.0,95.985
2022-03-09 21:00:00,-0.7071067811865477,0.7071067811865474,0.0,9.0,46.0,40.0,86.17
2022-03-09 22:00:00,-0.5000000000000004,0.8660254037844384,0.0,8.7,47.0,40.0,76.0575
2022-03-09 23:00:00,-0.25881904510252157,0.9659258262890681,0.0,8.5,48.0,41.0,69.7575
2022-03-10 00:00:00,0.0,1.0,0.0,7.4,53.0,42.0,62.01
2022-03-10 01:00:00,0.25881904510252074,0.9659258262890683,0.0,7.1,53.0,57.0,56.5
2022-03-10 02:00:00,0.49999999999999994,0.8660254037844387,0.0,7.0,55.0,51.0,55.15
2022-03-10 03:00:00,0.7071067811865476,0.7071067811865476,0.0,6.7,52.0,41.0,55.1525
2022-03-10 04:00:00,0.8660254037844386,0.5000000000000001,0.0,6.3,53.0,23.0,55.9925
2022-03-10 05:00:00,0.9659258262890683,0.25881904510252074,0.0,6.1,48.0,26.0,58.295
2022-03-10 06:00:00,1.0,6.123233995736766e-17,0.0,6.1,48.0,21.0,75.925
2022-03-10 07:00:00,0.9659258262890683,-0.25881904510252063,0.0,6.3,53.0,29.0,105.1375
2022-03-10 08:00:00,0.8660254037844387,-0.4999999999999998,0.0,7.1,50.0,33.0,107.345
2022-03-10 09:00:00,0.7071067811865476,-0.7071067811865475,0.0,8.1,47.0,37.0,100.035
2022-03-10 10:00:00,0.49999999999999994,-0.8660254037844387,0.0,9.1,43.0,34.0,94.3475
2022-03-10 11:00:00,0.258819045102521,-0.9659258262890682,0.0,10.2,41.0,26.0,89.35
2022-03-10 12:00:00,1.2246467991473532e-16,-1.0,0.0,11.1,36.0,20.0,90.7525
2022-03-10 13:00:00,-0.2588190451025208,-0.9659258262890683,0.0,11.5,40.0,17.0,92.025
2022-03-10 14:00:00,-0.4999999999999997,-0.8660254037844388,0.0,10.5,58.0,22.0,88.81
2022-03-10 15:00:00,-0.7071067811865471,-0.7071067811865479,0.0,10.4,61.0,22.0,83.8825
2022-03-10 16:00:00,-0.8660254037844385,-0.5000000000000004,0.0,10.7,57.0,20.0,81.445
2022-03-10 17:00:00,-0.9659258262890683,-0.25881904510252063,0.0,10.7,59.0,19.0,83.14
2022-03-10 18:00:00,-1.0,-1.8369701987210297e-16,0.0,10.5,60.0,9.0,89.2825
2022-03-10 19:00:00,-0.9659258262890684,0.2588190451025203,0.0,10.4,61.0,8.0,95.7925
2022-03-10 20:00:00,-0.8660254037844386,0.5000000000000001,0.0,9.9,64.0,6.0,95.5825
2022-03-10 21:00:00,-0.7071067811865477,0.7071067811865474,0.0,9.6,51.0,6.0,85.5975
2022-03-10 22:00:00,-0.5000000000000004,0.8660254037844384,0.0,9.3,46.0,6.0,77.09
2022-03-10 23:00:00,-0.25881904510252157,0.9659258262890681,0.0,8.9,46.0,13.0,69.9
2022-03-11 00:00:00,0.0,1.0,0.0,9.0,46.0,11.0,61.2325
2022-03-11 01:00:00,0.25881904510252074,0.9659258262890683,0.0,8.9,45.0,9.0,56.7875
2022-03-11 02:00:00,0.49999999999999994,0.8660254037844387,0.0,8.3,47.0,5.0,55.2975
2022-03-11 03:00:00,0.7071067811865476,0.7071067811865476,0.0,7.6,54.0,5.0,55.4525
2022-03-11 04:00:00,0.8660254037844386,0.5000000000000001,0.0,7.2,55.0,4.0,55.1975
2022-03-11 05:00:00,0.9659258262890683,0.25881904510252074,0.0,7.4,54.0,5.0,58.755
2022-03-11 06:00:00,1.0,6.123233995736766e-17,0.0,7.4,54.0,6.0,75.9175
2022-03-11 07:00:00,0.9659258262890683,-0.25881904510252063,0.0,8.1,56.0,4.0,105.0325
2022-03-11 08:00:00,0.8660254037844387,-0.4999999999999998,0.0,9.3,49.0,4.0,106.2475
2022-03-11 09:00:00,0.7071067811865476,-0.7071067811865475,0.0,10.0,46.0,7.0,98.2175
2022-03-11 10:00:00,0.49999999999999994,-0.8660254037844387,0.0,10.4,48.0,5.0,92.6075
2022-03-11 11:00:00,0.258819045102521,-0.9659258262890682,0.0,10.3,57.0,7.0,88.735
2022-03-11 12:00:00,1.2246467991473532e-16,-1.0,0.0,10.3,59.0,12.0,87.8575
2022-03-11 13:00:00,-0.2588190451025208,-0.9659258262890683,0.0,10.2,64.0,17.0,91.1
2022-03-11 14:00:00,-0.4999999999999997,-0.8660254037844388,0.0,10.4,67.0,17.0,87.8525
2022-03-11 15:00:00,-0.7071067811865471,-0.7071067811865479,0.0,10.5,72.0,19.0,82.01
2022-03-11 16:00:00,-0.8660254037844385,-0.5000000000000004,0.0,11.4,62.0,15.0,80.3725
2022-03-11 17:00:00,-0.9659258262890683,-0.25881904510252063,0.0,11.1,65.0,17.0,82.64
2022-03-11 18:00:00,-1.0,-1.8369701987210297e-16,0.0,10.9,70.0,11.0,87.385
2022-03-11 19:00:00,-0.9659258262890684,0.2588190451025203,0.0,10.8,78.0,6.0,92.3575
2022-03-11 20:00:00,-0.8660254037844386,0.5000000000000001,0.0,10.2,80.0,8.0,95.1775
2022-03-11 21:00:00,-0.7071067811865477,0.7071067811865474,0.0,10.3,78.0,12.0,84.33
2022-03-11 22:00:00,-0.5000000000000004,0.8660254037844384,0.0,10.5,69.0,6.0,76.3775
2022-03-11 23:00:00,-0.25881904510252157,0.9659258262890681,0.0,11.3,64.0,5.0,69.945
2022-03-12 00:00:00,0.0,1.0,0.0,11.4,69.0,9.0,62.1
2022-03-12 01:00:00,0.25881904510252074,0.9659258262890683,0.0,11.7,69.0,8.0,56.15
2022-03-12 02:00:00,0.49999999999999994,0.8660254037844387,0.1,11.2,74.0,10.0,55.105
2022-03-12 03:00:00,0.7071067811865476,0.7071067811865476,0.1,10.9,79.0,8.0,54.5325
2022-03-12 04:00:00,0.8660254037844386,0.5000000000000001,0.3,10.1,87.0,6.0,55.05
2022-03-12 05:00:00,0.9659258262890683,0.25881904510252074,0.1,10.5,87.0,8.0,58.6375
2022-03-12 06:00:00,1.0,6.123233995736766e-17,0.7,10.4,89.0,8.0,73.7
2022-03-12 07:00:00,0.9659258262890683,-0.25881904510252063,0.2,11.0,84.0,9.0,101.6275
2022-03-12 08:00:00,0.8660254037844387,-0.4999999999999998,0.0,11.5,79.0,8.0,103.38
2022-03-12 09:00:00,0.7071067811865476,-0.7071067811865475,0.0,12.0,77.0,5.0,97.11
2022-03-12 10:00:00,0.49999999999999994,-0.8660254037844387,0.0,11.4,78.0,6.0,91.9625
2022-03-12 11:00:00,0.258819045102521,-0.9659258262890682,0.0,11.5,78.0,7.0,88.7375
2022-03-12 12:00:00,1.2246467991473532e-16,-1.0,0.1,11.5,77.0,5.0,
2022-03-12 13:00:00,-0.2588190451025208,-0.9659258262890683,1.1,10.6,89.0,5.0,
2022-03-12 14:00:00,-0.4999999999999997,-0.8660254037844388,0.0,10.9,87.0,6.0,
2022-03-12 15:00:00,-0.7071067811865471,-0.7071067811865479,0.0,11.0,85.0,4.0,
2022-03-12 16:00:00,-0.8660254037844385,-0.5000000000000004,0.0,10.9,88.0,5.0,
2022-03-12 17:00:00,-0.9659258262890683,-0.25881904510252063,0.0,11.3,86.0,3.0,
2022-03-12 18:00:00,-1.0,-1.8369701987210297e-16,0.0,11.9,84.0,4.0,
2022-03-12 19:00:00,-0.9659258262890684,0.2588190451025203,0.0,11.7,87.0,4.0,
2022-03-12 20:00:00,-0.8660254037844386,0.5000000000000001,0.0,12.1,81.0,7.0,
2022-03-12 21:00:00,-0.7071067811865477,0.7071067811865474,0.0,11.9,79.0,9.0,
2022-03-12 22:00:00,-0.5000000000000004,0.8660254037844384,0.0,11.1,82.0,5.0,
2022-03-12 23:00:00,-0.25881904510252157,0.9659258262890681,0.0,11.0,84.0,6.0,
2022-03-13 00:00:00,0.0,1.0,0.0,11.6,76.0,10.0,
2022-03-13 01:00:00,0.25881904510252074,0.9659258262890683,0.0,11.0,81.0,4.0,
2022-03-13 02:00:00,0.49999999999999994,0.8660254037844387,0.0,11.6,73.0,8.0,
2022-03-13 03:00:00,0.7071067811865476,0.7071067811865476,0.0,11.2,71.0,10.0,
2022-03-13 04:00:00,0.8660254037844386,0.5000000000000001,0.0,10.7,68.0,14.0,
2022-03-13 05:00:00,0.9659258262890683,0.25881904510252074,0.0,10.3,67.0,26.0,
2022-03-13 06:00:00,1.0,6.123233995736766e-17,0.0,10.3,66.0,13.0,
2022-03-13 07:00:00,0.9659258262890683,-0.25881904510252063,0.0,10.3,66.0,15.0,
2022-03-13 08:00:00,0.8660254037844387,-0.4999999999999998,0.0,11.0,66.0,11.0,
2022-03-13 09:00:00,0.7071067811865476,-0.7071067811865475,0.0,11.8,64.0,5.0,
2022-03-13 10:00:00,0.49999999999999994,-0.8660254037844387,0.0,12.0,66.0,6.0,
2022-03-13 11:00:00,0.258819045102521,-0.9659258262890682,0.0,11.7,77.0,7.0,
2022-03-13 12:00:00,1.2246467991473532e-16,-1.0,0.0,10.4,93.0,14.0,
2022-03-13 13:00:00,-0.2588190451025208,-0.9659258262890683,0.0,11.4,86.0,12.0,
2022-03-13 14:00:00,-0.4999999999999997,-0.8660254037844388,0.0,9.7,92.0,14.0,
2022-03-13 15:00:00,-0.7071067811865471,-0.7071067811865479,0.0,8.9,97.0,18.0,
2022-03-13 16:00:00,-0.8660254037844385,-0.5000000000000004,0.0,9.8,97.0,11.0,
2022-03-13 17:00:00,-0.9659258262890683,-0.25881904510252063,0.0,10.6,85.0,5.0,
2022-03-13 18:00:00,-1.0,-1.8369701987210297e-16,0.0,10.4,87.0,4.0,
2022-03-13 19:00:00,-0.9659258262890684,0.2588190451025203,0.0,10.1,89.0,3.0,
2022-03-13 20:00:00,-0.8660254037844386,0.5000000000000001,0.0,10.0,91.0,4.0,
2022-03-13 21:00:00,-0.7071067811865477,0.7071067811865474,0.0,11.5,77.0,7.0,
2022-03-13 22:00:00,-0.5000000000000004,0.8660254037844384,0.0,11.6,71.0,14.0,
2022-03-13 23:00:00,-0.25881904510252157,0.9659258262890681,0.0,11.9,73.0,15.0,
2022-03-14 00:00:00,0.0,1.0,0.0,11.8,68.0,10.0,
2022-03-14 01:00:00,0.25881904510252074,0.9659258262890683,0.0,12.3,58.0,12.0,
2022-03-14 02:00:00,0.49999999999999994,0.8660254037844387,0.0,11.8,63.0,12.0,
2022-03-14 03:00:00,0.7071067811865476,0.7071067811865476,0.0,11.5,68.0,10.0,
2022-03-14 04:00:00,0.8660254037844386,0.5000000000000001,0.0,11.3,70.0,8.0,
2022-03-14 05:00:00,0.9659258262890683,0.25881904510252074,0.0,11.4,67.0,9.0,
2022-03-14 06:00:00,1.0,6.123233995736766e-17,0.0,11.6,64.0,9.0,
2022-03-14 07:00:00,0.9659258262890683,-0.25881904510252063,0.0,11.7,64.0,13.0,
2022-03-14 08:00:00,0.8660254037844387,-0.4999999999999998,0.0,12.0,63.0,14.0,
2022-03-14 09:00:00,0.7071067811865476,-0.7071067811865475,0.0,12.7,63.0,13.0,
2022-03-14 10:00:00,0.49999999999999994,-0.8660254037844387,0.0,13.3,62.0,12.0,
2022-03-14 11:00:00,0.258819045102521,-0.9659258262890682,0.0,14.0,59.0,13.0,
2022-03-14 12:00:00,1.2246467991473532e-16,-1.0,0.0,12.0,71.0,19.0,
2022-03-14 13:00:00,-0.2588190451025208,-0.9659258262890683,4.2,9.4,78.0,22.0,
2022-03-14 14:00:00,-0.4999999999999997,-0.8660254037844388,5.8,5.6,90.0,42.0,
2022-03-14 15:00:00,-0.7071067811865471,-0.7071067811865479,5.3,5.6,92.0,33.0,
2022-03-14 16:00:00,-0.8660254037844385,-0.5000000000000004,2.8,5.6,82.0,17.0,
2022-03-14 17:00:00,-0.9659258262890683,-0.25881904510252063,0.8,6.5,76.0,23.0,
2022-03-14 18:00:00,-1.0,-1.8369701987210297e-16,0.0,7.5,66.0,18.0,
2022-03-14 19:00:00,-0.9659258262890684,0.2588190451025203,0.1,7.9,60.0,18.0,
2022-03-14 20:00:00,-0.8660254037844386,0.5000000000000001,0.0,8.2,60.0,20.0,
2022-03-14 21:00:00,-0.7071067811865477,0.7071067811865474,0.0,7.8,66.0,12.0,
2022-03-14 22:00:00,-0.5000000000000004,0.8660254037844384,0.0,7.2,71.0,12.0,
2022-03-14 23:00:00,-0.25881904510252157,0.9659258262890681,0.0,7.2,69.0,23.0,
2022-03-15 00:00:00,0.0,1.0,0.0,7.3,66.0,11.0,
2022-03-15 01:00:00,0.25881904510252074,0.9659258262890683,0.0,7.0,70.0,12.0,
2022-03-15 02:00:00,0.49999999999999994,0.8660254037844387,0.0,6.4,71.0,8.0,
2022-03-15 03:00:00,0.7071067811865476,0.7071067811865476,0.0,5.2,77.0,5.0,
2022-03-15 04:00:00,0.8660254037844386,0.5000000000000001,0.0,5.0,81.0,6.0,
2022-03-15 05:00:00,0.9659258262890683,0.25881904510252074,0.0,4.6,81.0,9.0,
2022-03-15 06:00:00,1.0,6.123233995736766e-17,0.0,4.5,84.0,8.0,
2022-03-15 07:00:00,0.9659258262890683,-0.25881904510252063,0.0,5.1,78.0,5.0,
2022-03-15 08:00:00,0.8660254037844387,-0.4999999999999998,0.0,6.0,75.0,6.0,102.4775
2022-03-15 09:00:00,0.7071067811865476,-0.7071067811865475,0.0,7.5,72.0,3.0,99.3775
2022-03-15 10:00:00,0.49999999999999994,-0.8660254037844387,0.0,7.4,72.0,5.0,94.8225
2022-03-15 11:00:00,0.258819045102521,-0.9659258262890682,0.0,7.6,70.0,6.0,90.235
2022-03-15 12:00:00,1.2246467991473532e-16,-1.0,0.0,8.2,67.0,9.0,88.9475
2022-03-15 13:00:00,-0.2588190451025208,-0.9659258262890683,0.0,8.6,67.0,11.0,89.1825
2022-03-15 14:00:00,-0.4999999999999997,-0.8660254037844388,0.0,9.0,61.0,7.0,
2022-03-15 15:00:00,-0.7071067811865471,-0.7071067811865479,0.0,9.3,64.0,9.0,
2022-03-15 16:00:00,-0.8660254037844385,-0.5000000000000004,0.0,9.0,63.0,7.0,
2022-03-15 17:00:00,-0.9659258262890683,-0.25881904510252063,0.0,9.5,57.0,4.0,
2022-03-15 18:00:00,-1.0,-1.8369701987210297e-16,0.0,9.5,57.0,6.0,
2022-03-15 19:00:00,-0.9659258262890684,0.2588190451025203,0.0,9.2,64.0,7.0,
2022-03-15 20:00:00,-0.8660254037844386,0.5000000000000001,0.0,8.3,60.0,7.0,
2022-03-15 21:00:00,-0.7071067811865477,0.7071067811865474,0.0,8.0,52.0,7.0,
2022-03-15 22:00:00,-0.5000000000000004,0.8660254037844384,0.0,7.4,59.0,5.0,
2022-03-15 23:00:00,-0.25881904510252157,0.9659258262890681,0.0,7.4,53.0,4.0,
2022-03-16 00:00:00,0.0,1.0,0.0,6.8,64.0,3.0,
2022-03-16 01:00:00,0.25881904510252074,0.9659258262890683,0.0,6.8,58.0,4.0,
2022-03-16 02:00:00,0.49999999999999994,0.8660254037844387,0.0,7.0,66.0,6.0,
2022-03-16 03:00:00,0.7071067811865476,0.7071067811865476,0.0,6.9,66.0,4.0,
2022-03-16 04:00:00,0.8660254037844386,0.5000000000000001,0.0,6.7,62.0,7.0,
2022-03-16 05:00:00,0.9659258262890683,0.25881904510252074,0.0,7.3,60.0,5.0,
2022-03-16 06:00:00,1.0,6.123233995736766e-17,0.0,6.7,63.0,3.0,
2022-03-16 07:00:00,0.9659258262890683,-0.25881904510252063,0.0,7.0,59.0,5.0,
2022-03-16 08:00:00,0.8660254037844387,-0.4999999999999998,0.0,8.5,56.0,4.0,94.66
2022-03-16 09:00:00,0.7071067811865476,-0.7071067811865475,0.0,8.3,67.0,5.0,98.0275
2022-03-16 10:00:00,0.49999999999999994,-0.8660254037844387,0.0,9.0,68.0,5.0,93.09
2022-03-16 11:00:00,0.258819045102521,-0.9659258262890682,0.0,9.3,63.0,6.0,88.895
2022-03-16 12:00:00,1.2246467991473532e-16,-1.0,0.0,10.1,61.0,4.0,87.74
2022-03-16 13:00:00,-0.2588190451025208,-0.9659258262890683,0.0,10.4,,3.0,89.9375
2022-03-16 14:00:00,-0.4999999999999997,-0.8660254037844388,0.0,10.3,,4.0,84.9825
2022-03-16 15:00:00,-0.7071067811865471,-0.7071067811865479,0.0,10.8,,5.0,79.46
2022-03-16 16:00:00,-0.8660254037844385,-0.5000000000000004,0.0,11.3,65.0,6.0,78.95
2022-03-16 17:00:00,-0.9659258262890683,-0.25881904510252063,0.0,11.5,60.0,3.0,80.6725
2022-03-16 18:00:00,-1.0,-1.8369701987210297e-16,0.0,11.9,47.0,5.0,86.2275
2022-03-16 19:00:00,-0.9659258262890684,0.2588190451025203,0.0,11.8,36.0,7.0,93.4475
2022-03-16 20:00:00,-0.8660254037844386,0.5000000000000001,0.0,10.3,31.0,11.0,93.34
2022-03-16 21:00:00,-0.7071067811865477,0.7071067811865474,0.0,10.0,40.0,9.0,82.17
2022-03-16 22:00:00,-0.5000000000000004,0.8660254037844384,0.0,10.1,29.0,8.0,73.695
2022-03-16 23:00:00,-0.25881904510252157,0.9659258262890681,0.0,10.1,36.0,4.0,67.405
2022-03-17 00:00:00,0.0,1.0,0.0,10.1,36.0,13.0,59.34
2022-03-17 01:00:00,0.25881904510252074,0.9659258262890683,0.0,9.7,37.0,16.0,54.6925
2022-03-17 02:00:00,0.49999999999999994,0.8660254037844387,0.0,9.9,28.0,13.0,52.5325
2022-03-17 03:00:00,0.7071067811865476,0.7071067811865476,0.0,8.3,34.0,10.0,52.4075
2022-03-17 04:00:00,0.8660254037844386,0.5000000000000001,0.0,9.0,32.0,10.0,53.0775
2022-03-17 05:00:00,0.9659258262890683,0.25881904510252074,0.0,8.3,41.0,8.0,55.815
2022-03-17 06:00:00,1.0,6.123233995736766e-17,0.0,7.2,51.0,6.0,71.88
2022-03-17 07:00:00,0.9659258262890683,-0.25881904510252063,0.0,6.8,51.0,6.0,96.5775
2022-03-17 08:00:00,0.8660254037844387,-0.4999999999999998,0.0,8.0,47.0,5.0,108.455
2022-03-17 09:00:00,0.7071067811865476,-0.7071067811865475,0.0,9.1,48.0,3.0,105.105
2022-03-17 10:00:00,0.49999999999999994,-0.8660254037844387,0.0,9.9,48.0,4.0,
2022-03-17 11:00:00,0.258819045102521,-0.9659258262890682,0.0,9.5,48.0,15.0,
2022-03-17 12:00:00,1.2246467991473532e-16,-1.0,0.0,9.8,54.0,16.0,94.14
2022-03-17 13:00:00,-0.2588190451025208,-0.9659258262890683,0.0,9.9,62.0,17.0,91.5
2022-03-17 14:00:00,-0.4999999999999997,-0.8660254037844388,0.0,10.0,60.0,19.0,83.925
2022-03-17 15:00:00,-0.7071067811865471,-0.7071067811865479,0.0,10.6,55.0,8.0,79.5775
2022-03-17 16:00:00,-0.8660254037844385,-0.5000000000000004,0.0,10.5,61.0,8.0,79.975
2022-03-17 17:00:00,-0.9659258262890683,-0.25881904510252063,0.0,10.9,41.0,6.0,80.61
2022-03-17 18:00:00,-1.0,-1.8369701987210297e-16,0.9,9.0,59.0,14.0,89.265
2022-03-17 19:00:00,-0.9659258262890684,0.2588190451025203,0.0,8.3,55.0,18.0,92.89
2022-03-17 20:00:00,-0.8660254037844386,0.5000000000000001,0.0,8.9,47.0,10.0,92.06
2022-03-17 21:00:00,-0.7071067811865477,0.7071067811865474,0.0,8.5,46.0,17.0,82.695
2022-03-17 22:00:00,-0.5000000000000004,0.8660254037844384,0.0,8.1,48.0,7.0,73.2375
2022-03-17 23:00:00,-0.25881904510252157,0.9659258262890681,0.0,8.0,50.0,5.0,68.1475
2022-03-18 00:00:00,0.0,1.0,0.0,8.1,48.0,19.0,59.1925
2022-03-18 01:00:00,0.25881904510252074,0.9659258262890683,0.0,7.5,48.0,23.0,53.945
2022-03-18 02:00:00,0.49999999999999994,0.8660254037844387,0.0,6.9,47.0,18.0,52.4825
2022-03-18 03:00:00,0.7071067811865476,0.7071067811865476,0.0,6.6,47.0,12.0,52.6175
2022-03-18 04:00:00,0.8660254037844386,0.5000000000000001,0.0,6.0,47.0,13.0,53.5725
2022-03-18 05:00:00,0.9659258262890683,0.25881904510252074,0.0,5.8,55.0,8.0,55.7875
2022-03-18 06:00:00,1.0,6.123233995736766e-17,0.0,5.9,50.0,10.0,72.195
2022-03-18 07:00:00,0.9659258262890683,-0.25881904510252063,0.0,6.8,47.0,9.0,98.245
2022-03-18 08:00:00,0.8660254037844387,-0.4999999999999998,0.0,7.5,43.0,5.0,104.39
2022-03-18 09:00:00,0.7071067811865476,-0.7071067811865475,0.0,7.7,46.0,4.0,99.8225
2022-03-18 10:00:00,0.49999999999999994,-0.8660254037844387,0.0,8.0,50.0,9.0,91.845
2022-03-18 11:00:00,0.258819045102521,-0.9659258262890682,0.0,8.3,52.0,14.0,88.015
2022-03-18 12:00:00,1.2246467991473532e-16,-1.0,0.0,9.0,45.0,14.0,88.1625
2022-03-18 13:00:00,-0.2588190451025208,-0.9659258262890683,0.0,8.8,49.0,19.0,88.4525
2022-03-18 14:00:00,-0.4999999999999997,-0.8660254037844388,0.0,9.0,42.0,17.0,83.02
2022-03-18 15:00:00,-0.7071067811865471,-0.7071067811865479,0.0,9.4,35.0,26.0,79.79
2022-03-18 16:00:00,-0.8660254037844385,-0.5000000000000004,0.0,9.3,41.0,10.0,81.91
2022-03-18 17:00:00,-0.9659258262890683,-0.25881904510252063,0.0,8.1,51.0,22.0,86.305
2022-03-18 18:00:00,-1.0,-1.8369701987210297e-16,0.0,6.9,57.0,23.0,89.705
2022-03-18 19:00:00,-0.9659258262890684,0.2588190451025203,0.0,6.5,56.0,13.0,93.7525
2022-03-18 20:00:00,-0.8660254037844386,0.5000000000000001,0.0,5.8,62.0,14.0,92.915
2022-03-18 21:00:00,-0.7071067811865477,0.7071067811865474,0.0,6.0,59.0,14.0,84.0225
2022-03-18 22:00:00,-0.5000000000000004,0.8660254037844384,0.0,5.7,58.0,11.0,73.3975
2022-03-18 23:00:00,-0.25881904510252157,0.9659258262890681,0.0,5.3,58.0,8.0,67.8125
2022-03-19 00:00:00,0.0,1.0,0.0,5.3,56.0,6.0,59.155
2022-03-19 01:00:00,0.25881904510252074,0.9659258262890683,0.0,5.1,56.0,6.0,55.005
2022-03-19 02:00:00,0.49999999999999994,0.8660254037844387,0.0,4.6,56.0,6.0,52.5675
2022-03-19 03:00:00,0.7071067811865476,0.7071067811865476,0.0,5.0,59.0,13.0,52.2975
2022-03-19 04:00:00,0.8660254037844386,0.5000000000000001,0.0,4.7,58.0,8.0,54.0475
2022-03-19 05:00:00,0.9659258262890683,0.25881904510252074,0.0,4.4,56.0,9.0,56.7475
2022-03-19 06:00:00,1.0,6.123233995736766e-17,0.0,4.3,57.0,5.0,72.33
2022-03-19 07:00:00,0.9659258262890683,-0.25881904510252063,0.0,5.0,55.0,6.0,98.295
2022-03-19 08:00:00,0.8660254037844387,-0.4999999999999998,0.0,5.4,50.0,6.0,103.3725
2022-03-19 09:00:00,0.7071067811865476,-0.7071067811865475,0.0,6.6,47.0,13.0,96.365
2022-03-19 10:00:00,0.49999999999999994,-0.8660254037844387,0.0,7.3,40.0,19.0,92.55
2022-03-19 11:00:00,0.258819045102521,-0.9659258262890682,0.0,8.2,38.0,15.0,87.2225
2022-03-19 12:00:00,1.2246467991473532e-16,-1.0,0.0,9.0,34.0,15.0,88.1375
2022-03-19 13:00:00,-0.2588190451025208,-0.9659258262890683,0.0,8.4,45.0,15.0,89.5425
2022-03-19 14:00:00,-0.4999999999999997,-0.8660254037844388,0.0,9.9,28.0,10.0,85.035
2022-03-19 15:00:00,-0.7071067811865471,-0.7071067811865479,0.0,9.1,43.0,14.0,81.38
2022-03-19 16:00:00,-0.8660254037844385,-0.5000000000000004,0.0,9.4,46.0,26.0,79.3825
2022-03-19 17:00:00,-0.9659258262890683,-0.25881904510252063,0.0,9.4,46.0,27.0,83.43
2022-03-19 18:00:00,-1.0,-1.8369701987210297e-16,0.0,9.9,35.0,18.0,86.3825
2022-03-19 19:00:00,-0.9659258262890684,0.2588190451025203,0.0,8.6,42.0,15.0,91.1425
2022-03-19 20:00:00,-0.8660254037844386,0.5000000000000001,0.0,7.9,46.0,14.0,90.0425
2022-03-19 21:00:00,-0.7071067811865477,0.7071067811865474,0.0,7.7,47.0,10.0,78.975
2022-03-19 22:00:00,-0.5000000000000004,0.8660254037844384,0.0,7.3,48.0,9.0,72.2125
2022-03-19 23:00:00,-0.25881904510252157,0.9659258262890681,0.0,7.0,46.0,8.0,66.3325
2022-03-20 00:00:00,0.0,1.0,0.0,6.2,44.0,10.0,59.4925
2022-03-20 01:00:00,0.25881904510252074,0.9659258262890683,0.0,5.7,44.0,10.0,54.84
2022-03-20 02:00:00,0.49999999999999994,0.8660254037844387,0.0,6.0,42.0,8.0,52.4525
2022-03-20 03:00:00,0.7071067811865476,0.7071067811865476,0.0,6.1,42.0,8.0,52.1
2022-03-20 04:00:00,0.8660254037844386,0.5000000000000001,0.0,5.9,44.0,14.0,52.495
2022-03-20 05:00:00,0.9659258262890683,0.25881904510252074,0.0,5.5,48.0,24.0,54.7125
2022-03-20 06:00:00,1.0,6.123233995736766e-17,0.0,5.2,46.0,23.0,62.7525
2022-03-20 07:00:00,0.9659258262890683,-0.25881904510252063,0.0,5.6,51.0,28.0,78.8225
2022-03-20 08:00:00,0.8660254037844387,-0.4999999999999998,0.0,6.0,55.0,40.0,97.355
2022-03-20 09:00:00,0.7071067811865476,-0.7071067811865475,0.0,6.7,55.0,43.0,105.505
2022-03-20 10:00:00,0.49999999999999994,-0.8660254037844387,0.0,7.4,50.0,41.0,107.18
2022-03-20 11:00:00,0.258819045102521,-0.9659258262890682,0.0,7.9,48.0,35.0,101.5525
2022-03-20 12:00:00,1.2246467991473532e-16,-1.0,0.0,8.0,49.0,42.0,99.2075
2022-03-20 13:00:00,-0.2588190451025208,-0.9659258262890683,0.0,8.7,41.0,41.0,97.45
2022-03-20 14:00:00,-0.4999999999999997,-0.8660254037844388,0.0,9.0,36.0,34.0,91.04
2022-03-20 15:00:00,-0.7071067811865471,-0.7071067811865479,0.0,9.2,40.0,35.0,85.69
2022-03-20 16:00:00,-0.8660254037844385,-0.5000000000000004,0.0,7.9,48.0,36.0,83.685
2022-03-20 17:00:00,-0.9659258262890683,-0.25881904510252063,0.0,6.7,55.0,42.0,86.44
2022-03-20 18:00:00,-1.0,-1.8369701987210297e-16,0.0,6.4,60.0,47.0,88.3825
2022-03-20 19:00:00,-0.9659258262890684,0.2588190451025203,0.0,5.6,65.0,54.0,90.15
2022-03-20 20:00:00,-0.8660254037844386,0.5000000000000001,0.0,5.3,62.0,55.0,87.485
2022-03-20 21:00:00,-0.7071067811865477,0.7071067811865474,0.0,5.1,57.0,53.0,80.335
2022-03-20 22:00:00,-0.5000000000000004,0.8660254037844384,0.0,4.9,55.0,56.0,70.245
2022-03-20 23:00:00,-0.25881904510252157,0.9659258262890681,0.0,4.6,55.0,59.0,66.5075
2022-03-21 00:00:00,0.0,1.0,0.0,4.1,56.0,58.0,61.205
