Date-time CET-CEST (DD/MM/YYYY HH:mm),hour_sin,hour_cos,Rainfall depth (mm),Air temperature (°C),Air humidity (%),Windspeed (km/h),DMA H (L/s)
2022-03-19 00:00:00,0.0,1.0,0.0,5.3,56.0,6.0,13.485
2022-03-19 01:00:00,0.25881904510252074,0.9659258262890683,0.0,5.1,56.0,6.0,11.705
2022-03-19 02:00:00,0.49999999999999994,0.8660254037844387,0.0,4.6,56.0,6.0,11.095
2022-03-19 03:00:00,0.7071067811865476,0.7071067811865476,0.0,5.0,59.0,13.0,10.615
2022-03-19 04:00:00,0.8660254037844386,0.5000000000000001,0.0,4.7,58.0,8.0,10.965
2022-03-19 05:00:00,0.9659258262890683,0.25881904510252074,0.0,4.4,56.0,9.0,12.6375
2022-03-19 06:00:00,1.0,6.123233995736766e-17,0.0,4.3,57.0,5.0,15.7925
2022-03-19 07:00:00,0.9659258262890683,-0.25881904510252063,0.0,5.0,55.0,6.0,23.4825
2022-03-19 08:00:00,0.8660254037844387,-0.4999999999999998,0.0,5.4,50.0,6.0,28.945
2022-03-19 09:00:00,0.7071067811865476,-0.7071067811865475,0.0,6.6,47.0,13.0,27.1125
2022-03-19 10:00:00,0.49999999999999994,-0.8660254037844387,0.0,7.3,40.0,19.0,26.3125
2022-03-19 11:00:00,0.258819045102521,-0.9659258262890682,0.0,8.2,38.0,15.0,24.625
2022-03-19 12:00:00,1.2246467991473532e-16,-1.0,0.0,9.0,34.0,15.0,25.195
2022-03-19 13:00:00,-0.2588190451025208,-0.9659258262890683,0.0,8.4,45.0,15.0,24.75
2022-03-19 14:00:00,-0.4999999999999997,-0.8660254037844388,0.0,9.9,28.0,10.0,22.75
2022-03-19 15:00:00,-0.7071067811865471,-0.7071067811865479,0.0,9.1,43.0,14.0,21.73
2022-03-19 16:00:00,-0.8660254037844385,-0.5000000000000004,0.0,9.4,46.0,26.0,20.355
2022-03-19 17:00:00,-0.9659258262890683,-0.25881904510252063,0.0,9.4,46.0,27.0,20.765
2022-03-19 18:00:00,-1.0,-1.8369701987210297e-16,0.0,9.9,35.0,18.0,21.4475
2022-03-19 19:00:00,-0.9659258262890684,0.2588190451025203,0.0,8.6,42.0,15.0,22.6275
2022-03-19 20:00:00,-0.8660254037844386,0.5000000000000001,0.0,7.9,46.0,14.0,22.055
2022-03-19 21:00:00,-0.7071067811865477,0.7071067811865474,0.0,7.7,47.0,10.0,19.7875
2022-03-19 22:00:00,-0.5000000000000004,0.8660254037844384,0.0,7.3,48.0,9.0,16.7625
2022-03-19 23:00:00,-0.25881904510252157,0.9659258262890681,0.0,7.0,46.0,8.0,15.79
2022-03-20 00:00:00,0.0,1.0,0.0,6.2,44.0,10.0,13.4525
2022-03-20 01:00:00,0.25881904510252074,0.9659258262890683,0.0,5.7,44.0,10.0,11.955
2022-03-20 02:00:00,0.49999999999999994,0.8660254037844387,0.0,6.0,42.0,8.0,11.1975
2022-03-20 03:00:00,0.7071067811865476,0.7071067811865476,0.0,6.1,42.0,8.0,10.625
2022-03-20 04:00:00,0.8660254037844386,0.5000000000000001,0.0,5.9,44.0,14.0,11.185
2022-03-20 05:00:00,0.9659258262890683,0.25881904510252074,0.0,5.5,48.0,24.0,11.5475
2022-03-20 06:00:00,1.0,6.123233995736766e-17,0.0,5.2,46.0,23.0,13.8225
2022-03-20 07:00:00,0.9659258262890683,-0.25881904510252063,0.0,5.6,51.0,28.0,19.9025
2022-03-20 08:00:00,0.8660254037844387,-0.4999999999999998,0.0,6.0,55.0,40.0,24.6
2022-03-20 09:00:00,0.7071067811865476,-0.7071067811865475,0.0,6.7,55.0,43.0,27.7825
2022-03-20 10:00:00,0.49999999999999994,-0.8660254037844387,0.0,7.4,50.0,41.0,28.9825
2022-03-20 11:00:00,0.258819045102521,-0.9659258262890682,0.0,7.9,48.0,35.0,26.245
2022-03-20 12:00:00,1.2246467991473532e-16,-1.0,0.0,8.0,49.0,42.0,24.6
2022-03-20 13:00:00,-0.2588190451025208,-0.9659258262890683,0.0,8.7,41.0,41.0,23.835
2022-03-20 14:00:00,-0.4999999999999997,-0.8660254037844388,0.0,9.0,36.0,34.0,22.905
2022-03-20 15:00:00,-0.7071067811865471,-0.7071067811865479,0.0,9.2,40.0,35.0,20.3225
2022-03-20 16:00:00,-0.8660254037844385,-0.5000000000000004,0.0,7.9,48.0,36.0,20.51
2022-03-20 17:00:00,-0.9659258262890683,-0.25881904510252063,0.0,6.7,55.0,42.0,20.9275
2022-03-20 18:00:00,-1.0,-1.8369701987210297e-16,0.0,6.4,60.0,47.0,22.605
2022-03-20 19:00:00,-0.9659258262890684,0.2588190451025203,0.0,5.6,65.0,54.0,22.1925
2022-03-20 20:00:00,-0.8660254037844386,0.5000000000000001,0.0,5.3,62.0,55.0,22.745
2022-03-20 21:00:00,-0.7071067811865477,0.7071067811865474,0.0,5.1,57.0,53.0,19.17
2022-03-20 22:00:00,-0.5000000000000004,0.8660254037844384,0.0,4.9,55.0,56.0,17.21
2022-03-20 23:00:00,-0.25881904510252157,0.9659258262890681,0.0,4.6,55.0,59.0,15.7975
2022-03-21 00:00:00,0.0,1.0,0.0,4.1,56.0,58.0,13.775
2022-03-21 01:00:00,0.25881904510252074,0.9659258262890683,0.1,4.0,56.0,56.0,12.0875
2022-03-21 02:00:00,0.49999999999999994,0.8660254037844387,0.1,3.8,54.0,56.0,11.3625
2022-03-21 03:00:00,0.7071067811865476,0.7071067811865476,0.0,3.4,55.0,57.0,10.845
2022-03-21 04:00:00,0.8660254037844386,0.5000000000000001,0.0,3.3,55.0,60.0,11.3475
2022-03-21 05:00:00,0.9659258262890683,0.25881904510252074,0.0,3.0,54.0,53.0,11.075
2022-03-21 06:00:00,1.0,6.123233995736766e-17,0.0,2.5,54.0,46.0,13.2025
2022-03-21 07:00:00,0.9659258262890683,-0.25881904510252063,0.0,2.8,54.0,56.0,16.5675
2022-03-21 08:00:00,0.8660254037844387,-0.4999999999999998,0.0,3.3,50.0,57.0,21.9025
2022-03-21 09:00:00,0.7071067811865476,-0.7071067811865475,0.0,4.1,48.0,57.0,25.9375
2022-03-21 10:00:00,0.49999999999999994,-0.8660254037844387,0.0,5.1,50.0,58.0,27.14
2022-03-21 11:00:00,0.258819045102521,-0.9659258262890682,0.0,5.9,44.0,54.0,26.68
2022-03-21 12:00:00,1.2246467991473532e-16,-1.0,0.0,6.5,34.0,42.0,25.6475
2022-03-21 13:00:00,-0.2588190451025208,-0.9659258262890683,0.0,7.6,37.0,32.0,24.2275
2022-03-21 14:00:00,-0.4999999999999997,-0.8660254037844388,0.0,8.4,35.0,31.0,21.2625
2022-03-21 15:00:00,-0.7071067811865471,-0.7071067811865479,0.0,9.0,35.0,35.0,20.4375
2022-03-21 16:00:00,-0.8660254037844385,-0.5000000000000004,0.0,9.1,35.0,30.0,21.03
2022-03-21 17:00:00,-0.9659258262890683,-0.25881904510252063,0.0,9.3,35.0,23.0,22.18
2022-03-21 18:00:00,-1.0,-1.8369701987210297e-16,0.0,9.0,36.0,18.0,
2022-03-21 19:00:00,-0.9659258262890684,0.2588190451025203,0.0,8.6,41.0,26.0,
2022-03-21 20:00:00,-0.8660254037844386,0.5000000000000001,0.0,8.2,39.0,31.0,
2022-03-21 21:00:00,-0.7071067811865477,0.7071067811865474,0.0,8.0,45.0,38.0,
2022-03-21 22:00:00,-0.5000000000000004,0.8660254037844384,0.0,7.6,48.0,42.0,
2022-03-21 23:00:00,-0.25881904510252157,0.9659258262890681,0.0,7.5,51.0,33.0,
2022-03-22 00:00:00,0.0,1.0,0.0,7.3,52.0,26.0,
2022-03-22 01:00:00,0.25881904510252074,0.9659258262890683,0.0,7.1,52.0,24.0,
2022-03-22 02:00:00,0.49999999999999994,0.8660254037844387,0.0,6.9,56.0,31.0,
2022-03-22 03:00:00,0.7071067811865476,0.7071067811865476,0.0,6.6,57.0,31.0,
2022-03-22 04:00:00,0.8660254037844386,0.5000000000000001,0.0,6.4,55.0,20.0,11.6575
2022-03-22 05:00:00,0.9659258262890683,0.25881904510252074,0.0,6.4,55.0,13.0,11.925
2022-03-22 06:00:00,1.0,6.123233995736766e-17,0.0,5.6,57.0,13.0,16.5325
2022-03-22 07:00:00,0.9659258262890683,-0.25881904510252063,0.0,6.5,50.0,13.0,24.62
2022-03-22 08:00:00,0.8660254037844387,-0.4999999999999998,0.0,8.1,46.0,6.0,28.5475
2022-03-22 09:00:00,0.7071067811865476,-0.7071067811865475,0.0,7.8,47.0,5.0,27.0825
2022-03-22 10:00:00,0.49999999999999994,-0.8660254037844387,0.0,8.0,49.0,10.0,25.6475
2022-03-22 11:00:00,0.258819045102521,-0.9659258262890682,0.0,8.0,48.0,15.0,24.585
2022-03-22 12:00:00,1.2246467991473532e-16,-1.0,0.0,8.5,49.0,13.0,25.535
2022-03-22 13:00:00,-0.2588190451025208,-0.9659258262890683,0.0,8.7,53.0,10.0,26.24
2022-03-22 14:00:00,-0.4999999999999997,-0.8660254037844388,0.0,8.7,58.0,7.0,22.635
2022-03-22 15:00:00,-0.7071067811865471,-0.7071067811865479,0.0,9.3,62.0,6.0,20.195
2022-03-22 16:00:00,-0.8660254037844385,-0.5000000000000004,0.0,10.2,56.0,9.0,19.885
2022-03-22 17:00:00,-0.9659258262890683,-0.25881904510252063,0.0,10.2,45.0,13.0,19.485
2022-03-22 18:00:00,-1.0,-1.8369701987210297e-16,0.0,11.0,43.0,11.0,21.8425
2022-03-22 19:00:00,-0.9659258262890684,0.2588190451025203,0.0,10.4,41.0,8.0,22.2625
2022-03-22 20:00:00,-0.8660254037844386,0.5000000000000001,0.0,9.9,35.0,20.0,21.655
2022-03-22 21:00:00,-0.7071067811865477,0.7071067811865474,0.0,8.9,38.0,35.0,19.635
2022-03-22 22:00:00,-0.5000000000000004,0.8660254037844384,0.0,8.7,44.0,36.0,17.355
2022-03-22 23:00:00,-0.25881904510252157,0.9659258262890681,0.0,8.5,43.0,39.0,15.41
2022-03-23 00:00:00,0.0,1.0,0.0,7.9,49.0,39.0,13.0275
2022-03-23 01:00:00,0.25881904510252074,0.9659258262890683,0.0,7.4,55.0,40.0,11.4775
2022-03-23 02:00:00,0.49999999999999994,0.8660254037844387,0.0,6.8,56.0,42.0,10.9075
2022-03-23 03:00:00,0.7071067811865476,0.7071067811865476,0.0,6.9,59.0,43.0,10.87
2022-03-23 04:00:00,0.8660254037844386,0.5000000000000001,0.0,7.0,57.0,37.0,10.98
2022-03-23 05:00:00,0.9659258262890683,0.25881904510252074,0.0,7.1,56.0,35.0,11.995
2022-03-23 06:00:00,1.0,6.123233995736766e-17,0.0,6.7,56.0,25.0,16.7225
2022-03-23 07:00:00,0.9659258262890683,-0.25881904510252063,0.0,6.2,55.0,23.0,24.615
2022-03-23 08:00:00,0.8660254037844387,-0.4999999999999998,0.0,7.7,51.0,23.0,27.835
2022-03-23 09:00:00,0.7071067811865476,-0.7071067811865475,0.0,8.7,45.0,19.0,27.9175
2022-03-23 10:00:00,0.49999999999999994,-0.8660254037844387,0.0,9.0,46.0,9.0,25.97
2022-03-23 11:00:00,0.258819045102521,-0.9659258262890682,0.0,9.0,58.0,21.0,24.4375
2022-03-23 12:00:00,1.2246467991473532e-16,-1.0,0.0,8.8,59.0,21.0,24.545
2022-03-23 13:00:00,-0.2588190451025208,-0.9659258262890683,0.0,9.3,63.0,22.0,25.1725
2022-03-23 14:00:00,-0.4999999999999997,-0.8660254037844388,0.0,9.3,65.0,21.0,23.2825
2022-03-23 15:00:00,-0.7071067811865471,-0.7071067811865479,0.0,9.7,69.0,18.0,20.7725
2022-03-23 16:00:00,-0.8660254037844385,-0.5000000000000004,0.0,9.8,71.0,13.0,20.4075
2022-03-23 17:00:00,-0.9659258262890683,-0.25881904510252063,0.0,9.9,69.0,9.0,20.195
2022-03-23 18:00:00,-1.0,-1.8369701987210297e-16,0.0,9.9,67.0,4.0,21.6425
2022-03-23 19:00:00,-0.9659258262890684,0.2588190451025203,0.0,10.0,68.0,4.0,21.715
2022-03-23 20:00:00,-0.8660254037844386,0.5000000000000001,0.0,9.6,62.0,6.0,22.6225
2022-03-23 21:00:00,-0.7071067811865477,0.7071067811865474,0.0,9.0,59.0,5.0,20.3875
2022-03-23 22:00:00,-0.5000000000000004,0.8660254037844384,0.0,8.2,68.0,3.0,18.14
2022-03-23 23:00:00,-0.25881904510252157,0.9659258262890681,0.0,8.2,63.0,4.0,15.465
2022-03-24 00:00:00,0.0,1.0,0.0,8.4,58.0,4.0,13.095
2022-03-24 01:00:00,0.25881904510252074,0.9659258262890683,0.0,8.6,49.0,8.0,11.27
2022-03-24 02:00:00,0.49999999999999994,0.8660254037844387,0.0,8.6,47.0,9.0,10.8925
2022-03-24 03:00:00,0.7071067811865476,0.7071067811865476,0.0,8.4,47.0,10.0,10.85
2022-03-24 04:00:00,0.8660254037844386,0.5000000000000001,0.0,8.4,46.0,8.0,11.1525
2022-03-24 05:00:00,0.9659258262890683,0.25881904510252074,0.0,8.0,48.0,4.0,11.875
2022-03-24 06:00:00,1.0,6.123233995736766e-17,0.0,7.8,57.0,5.0,16.8025
2022-03-24 07:00:00,0.9659258262890683,-0.25881904510252063,0.0,9.2,54.0,3.0,24.365
2022-03-24 08:00:00,0.8660254037844387,-0.4999999999999998,0.0,9.6,49.0,3.0,28.515
2022-03-24 09:00:00,0.7071067811865476,-0.7071067811865475,0.0,9.4,59.0,4.0,25.9675
2022-03-24 10:00:00,0.49999999999999994,-0.8660254037844387,0.0,9.3,58.0,8.0,25.2875
2022-03-24 11:00:00,0.258819045102521,-0.9659258262890682,0.0,9.5,60.0,10.0,24.49
2022-03-24 12:00:00,1.2246467991473532e-16,-1.0,0.0,10.0,60.0,7.0,23.465
2022-03-24 13:00:00,-0.2588190451025208,-0.9659258262890683,0.0,10.3,57.0,6.0,24.21
2022-03-24 14:00:00,-0.4999999999999997,-0.8660254037844388,0.0,10.7,64.0,10.0,22.7125
2022-03-24 15:00:00,-0.7071067811865471,-0.7071067811865479,0.0,10.8,65.0,13.0,21.055
2022-03-24 16:00:00,-0.8660254037844385,-0.5000000000000004,0.0,11.5,68.0,9.0,20.27
2022-03-24 17:00:00,-0.9659258262890683,-0.25881904510252063,0.0,10.9,69.0,7.0,20.9375
2022-03-24 18:00:00,-1.0,-1.8369701987210297e-16,0.0,10.6,68.0,3.0,22.095
2022-03-24 19:00:00,-0.9659258262890684,0.2588190451025203,0.0,10.3,65.0,2.0,22.995
2022-03-24 20:00:00,-0.8660254037844386,0.5000000000000001,0.0,10.1,63.0,5.0,22.715
2022-03-24 21:00:00,-0.7071067811865477,0.7071067811865474,0.0,9.6,52.0,6.0,20.3325
2022-03-24 22:00:00,-0.5000000000000004,0.8660254037844384,0.0,9.1,62.0,5.0,17.4625
2022-03-24 23:00:00,-0.25881904510252157,0.9659258262890681,0.0,8.9,60.0,2.0,15.8525
2022-03-25 00:00:00,0.0,1.0,0.0,8.3,60.0,3.0,13.055
2022-03-25 01:00:00,0.25881904510252074,0.9659258262890683,0.0,8.0,59.0,3.0,11.52
2022-03-25 02:00:00,0.49999999999999994,0.8660254037844387,0.0,8.2,61.0,5.0,10.625
2022-03-25 03:00:00,0.7071067811865476,0.7071067811865476,0.0,9.7,55.0,5.0,10.3675
2022-03-25 04:00:00,0.8660254037844386,0.5000000000000001,0.0,8.7,55.0,6.0,10.9475
2022-03-25 05:00:00,0.9659258262890683,0.25881904510252074,0.0,8.6,64.0,5.0,11.9975
2022-03-25 06:00:00,1.0,6.123233995736766e-17,0.0,7.9,64.0,5.0,16.515
2022-03-25 07:00:00,0.9659258262890683,-0.25881904510252063,0.0,8.4,57.0,7.0,25.3075
2022-03-25 08:00:00,0.8660254037844387,-0.4999999999999998,0.0,9.8,60.0,3.0,28.89
2022-03-25 09:00:00,0.7071067811865476,-0.7071067811865475,0.0,10.0,64.0,5.0,26.83
2022-03-25 10:00:00,0.49999999999999994,-0.8660254037844387,0.0,10.0,67.0,6.0,24.8775
2022-03-25 11:00:00,0.258819045102521,-0.9659258262890682,0.0,9.8,64.0,8.0,23.8575
2022-03-25 12:00:00,1.2246467991473532e-16,-1.0,0.0,9.9,65.0,8.0,23.7475
2022-03-25 13:00:00,-0.2588190451025208,-0.9659258262890683,0.0,10.3,64.0,8.0,23.7625
2022-03-25 14:00:00,-0.4999999999999997,-0.8660254037844388,0.0,10.6,66.0,7.0,22.8425
2022-03-25 15:00:00,-0.7071067811865471,-0.7071067811865479,0.0,11.1,69.0,8.0,21.66
2022-03-25 16:00:00,-0.8660254037844385,-0.5000000000000004,0.0,11.8,65.0,6.0,20.4725
2022-03-25 17:00:00,-0.9659258262890683,-0.25881904510252063,0.0,11.4,64.0,5.0,21.025
2022-03-25 18:00:00,-1.0,-1.8369701987210297e-16,0.0,10.8,71.0,3.0,21.3975
2022-03-25 19:00:00,-0.9659258262890684,0.2588190451025203,0.0,10.5,70.0,3.0,22.13
2022-03-25 20:00:00,-0.8660254037844386,0.5000000000000001,0.0,10.6,68.0,3.0,22.605
2022-03-25 21:00:00,-0.7071067811865477,0.7071067811865474,0.0,10.1,71.0,4.0,20.33
2022-03-25 22:00:00,-0.5000000000000004,0.8660254037844384,0.0,9.5,71.0,2.0,18.7975
2022-03-25 23:00:00,-0.25881904510252157,0.9659258262890681,0.0,9.2,70.0,2.0,16.16
2022-03-26 00:00:00,0.0,1.0,0.0,8.9,72.0,3.0,13.6775
2022-03-26 01:00:00,0.25881904510252074,0.9659258262890683,0.0,8.3,74.0,3.0,11.8875
2022-03-26 02:00:00,0.49999999999999994,0.8660254037844387,0.0,7.9,74.0,2.0,11.4075
2022-03-26 03:00:00,0.7071067811865476,0.7071067811865476,0.0,8.4,67.0,3.0,11.1275
2022-03-26 04:00:00,0.8660254037844386,0.5000000000000001,0.0,8.3,69.0,3.0,11.3125
2022-03-26 05:00:00,0.9659258262890683,0.25881904510252074,0.0,8.1,67.0,3.0,12.4875
2022-03-26 06:00:00,1.0,6.123233995736766e-17,0.0,7.8,74.0,2.0,16.5
2022-03-26 07:00:00,0.9659258262890683,-0.25881904510252063,0.0,9.5,66.0,2.0,24.1275
2022-03-26 08:00:00,0.8660254037844387,-0.4999999999999998,0.0,9.6,73.0,2.0,29.035
2022-03-26 09:00:00,0.7071067811865476,-0.7071067811865475,0.0,9.8,69.0,2.0,27.2525
2022-03-26 10:00:00,0.49999999999999994,-0.8660254037844387,0.0,9.7,76.0,5.0,25.9975
2022-03-26 11:00:00,0.258819045102521,-0.9659258262890682,0.0,10.3,73.0,6.0,24.0
2022-03-26 12:00:00,1.2246467991473532e-16,-1.0,0.0,11.4,76.0,9.0,24.4375
2022-03-26 13:00:00,-0.2588190451025208,-0.9659258262890683,0.0,11.6,62.0,8.0,25.7525
2022-03-26 14:00:00,-0.4999999999999997,-0.8660254037844388,0.0,12.3,63.0,5.0,23.615
2022-03-26 15:00:00,-0.7071067811865471,-0.7071067811865479,0.0,12.3,69.0,8.0,21.2625
2022-03-26 16:00:00,-0.8660254037844385,-0.5000000000000004,0.0,12.1,72.0,7.0,20.825
2022-03-26 17:00:00,-0.9659258262890683,-0.25881904510252063,0.0,12.0,76.0,8.0,20.3075
2022-03-26 18:00:00,-1.0,-1.8369701987210297e-16,0.0,12.0,81.0,10.0,20.6675
2022-03-26 19:00:00,-0.9659258262890684,0.2588190451025203,0.0,11.5,86.0,10.0,21.94
2022-03-26 20:00:00,-0.8660254037844386,0.5000000000000001,0.0,11.9,81.0,4.0,21.2125
2022-03-26 21:00:00,-0.7071067811865477,0.7071067811865474,0.0,11.6,78.0,5.0,18.7125
2022-03-26 22:00:00,-0.5000000000000004,0.8660254037844384,0.0,11.2,82.0,5.0,16.555
2022-03-26 23:00:00,-0.25881904510252157,0.9659258262890681,0.0,10.6,80.0,3.0,14.9575
2022-03-27 00:00:00,0.0,1.0,0.0,10.0,82.0,2.0,13.315
2022-03-27 01:00:00,0.25881904510252074,0.9659258262890683,0.0,10.4,74.0,6.0,11.995
2022-03-27 02:00:00,0.49999999999999994,0.8660254037844387,0.0,10.4,70.0,5.0,10.6425
2022-03-27 03:00:00,0.7071067811865476,0.7071067811865476,0.0,9.9,76.0,4.0,10.4025
2022-03-27 04:00:00,0.8660254037844386,0.5000000000000001,0.0,10.5,65.0,3.0,10.5775
2022-03-27 05:00:00,0.9659258262890683,0.25881904510252074,0.0,10.6,67.0,3.0,11.825
2022-03-27 06:00:00,1.0,6.123233995736766e-17,0.0,11.1,71.0,4.0,14.1775
2022-03-27 07:00:00,0.9659258262890683,-0.25881904510252063,0.0,11.3,69.0,5.0,18.855
2022-03-27 08:00:00,0.8660254037844387,-0.4999999999999998,0.0,12.7,75.0,7.0,23.635
2022-03-27 09:00:00,0.7071067811865476,-0.7071067811865475,0.0,13.0,76.0,7.0,27.19
2022-03-27 10:00:00,0.49999999999999994,-0.8660254037844387,0.0,13.5,74.0,11.0,28.1675
2022-03-27 11:00:00,0.258819045102521,-0.9659258262890682,0.0,14.1,72.0,12.0,25.8575
2022-03-27 12:00:00,1.2246467991473532e-16,-1.0,0.0,13.1,75.0,13.0,23.69
2022-03-27 13:00:00,-0.2588190451025208,-0.9659258262890683,0.0,11.7,87.0,17.0,22.9125
2022-03-27 14:00:00,-0.4999999999999997,-0.8660254037844388,0.0,12.1,82.0,13.0,21.6475
2022-03-27 15:00:00,-0.7071067811865471,-0.7071067811865479,0.0,12.6,81.0,12.0,20.2875
2022-03-27 16:00:00,-0.8660254037844385,-0.5000000000000004,0.0,12.5,81.0,7.0,20.64
2022-03-27 17:00:00,-0.9659258262890683,-0.25881904510252063,0.0,12.2,83.0,7.0,19.98
2022-03-27 18:00:00,-1.0,-1.8369701987210297e-16,0.0,12.1,85.0,11.0,20.095
2022-03-27 19:00:00,-0.9659258262890684,0.2588190451025203,0.0,13.0,76.0,5.0,20.3425
2022-03-27 20:00:00,-0.8660254037844386,0.5000000000000001,0.0,12.7,78.0,3.0,21.8225
2022-03-27 21:00:00,-0.7071067811865477,0.7071067811865474,0.0,13.3,75.0,3.0,18.645
2022-03-27 22:00:00,-0.5000000000000004,0.8660254037844384,0.0,13.2,76.0,3.0,15.5675
2022-03-27 23:00:00,-0.25881904510252157,0.9659258262890681,0.0,13.0,78.0,2.0,16.1175
2022-03-28 00:00:00,0.0,1.0,0.0,13.4,77.0,6.0,13.5225
2022-03-28 01:00:00,0.25881904510252074,0.9659258262890683,0.0,13.4,77.0,7.0,11.085
2022-03-28 03:00:00,0.7071067811865476,0.7071067811865476,0.0,13.7,71.0,8.0,10.7925
2022-03-28 04:00:00,0.8660254037844386,0.5000000000000001,1.4,12.6,79.0,10.0,9.82
2022-03-28 05:00:00,0.9659258262890683,0.25881904510252074,0.0,12.5,80.0,9.0,10.71
2022-03-28 06:00:00,1.0,6.123233995736766e-17,0.0,12.2,82.0,6.0,11.6775
2022-03-28 07:00:00,0.9659258262890683,-0.25881904510252063,0.0,12.3,81.0,5.0,14.1625
2022-03-28 08:00:00,0.8660254037844387,-0.4999999999999998,0.0,12.8,78.0,5.0,18.62
2022-03-28 09:00:00,0.7071067811865476,-0.7071067811865475,0.0,11.8,82.0,5.0,23.6475
2022-03-28 10:00:00,0.49999999999999994,-0.8660254037844387,0.0,12.7,77.0,3.0,25.625
2022-03-28 11:00:00,0.258819045102521,-0.9659258262890682,0.0,13.1,78.0,8.0,24.995
2022-03-28 12:00:00,1.2246467991473532e-16,-1.0,0.0,13.9,73.0,8.0,25.095
2022-03-28 13:00:00,-0.2588190451025208,-0.9659258262890683,0.0,12.8,83.0,9.0,23.905
2022-03-28 14:00:00,-0.4999999999999997,-0.8660254037844388,0.0,15.3,68.0,9.0,22.0025
2022-03-28 15:00:00,-0.7071067811865471,-0.7071067811865479,0.0,15.6,65.0,14.0,20.0825
2022-03-28 16:00:00,-0.8660254037844385,-0.5000000000000004,0.0,16.0,62.0,9.0,20.21
2022-03-28 17:00:00,-0.9659258262890683,-0.25881904510252063,0.0,15.4,63.0,8.0,19.7025
2022-03-28 18:00:00,-1.0,-1.8369701987210297e-16,0.0,15.5,61.0,13.0,21.1125
2022-03-28 19:00:00,-0.9659258262890684,0.2588190451025203,0.0,15.4,62.0,9.0,22.0075
2022-03-28 20:00:00,-0.8660254037844386,0.5000000000000001,0.0,14.0,68.0,11.0,23.4075
2022-03-28 21:00:00,-0.7071067811865477,0.7071067811865474,0.0,13.1,74.0,6.0,21.0275
2022-03-28 22:00:00,-0.5000000000000004,0.8660254037844384,0.0,12.6,74.0,7.0,18.02
2022-03-28 23:00:00,-0.25881904510252157,0.9659258262890681,0.0,11.8,87.0,4.0,16.0925
2022-03-29 00:00:00,0.0,1.0,0.0,11.9,83.0,3.0,13.7425
2022-03-29 01:00:00,0.25881904510252074,0.9659258262890683,0.0,11.4,84.0,2.0,11.885
2022-03-29 02:00:00,0.49999999999999994,0.8660254037844387,0.0,11.6,82.0,3.0,11.02
2022-03-29 03:00:00,0.7071067811865476,0.7071067811865476,0.0,11.3,82.0,2.0,10.98
2022-03-29 04:00:00,0.8660254037844386,0.5000000000000001,0.0,11.3,87.0,2.0,10.65
2022-03-29 05:00:00,0.9659258262890683,0.25881904510252074,0.0,11.0,87.0,1.0,11.84
2022-03-29 06:00:00,1.0,6.123233995736766e-17,0.0,10.8,84.0,3.0,14.86
2022-03-29 07:00:00,0.9659258262890683,-0.25881904510252063,0.0,10.8,89.0,4.0,22.88
2022-03-29 08:00:00,0.8660254037844387,-0.4999999999999998,0.0,11.0,84.0,3.0,27.8025
2022-03-29 09:00:00,0.7071067811865476,-0.7071067811865475,0.0,12.0,82.0,1.0,27.3825
2022-03-29 10:00:00,0.49999999999999994,-0.8660254037844387,0.0,11.7,84.0,4.0,25.795
2022-03-29 11:00:00,0.258819045102521,-0.9659258262890682,0.0,11.8,87.0,7.0,25.4125
2022-03-29 12:00:00,1.2246467991473532e-16,-1.0,0.0,12.4,84.0,7.0,25.03
2022-03-29 13:00:00,-0.2588190451025208,-0.9659258262890683,0.0,13.1,81.0,6.0,24.6575
2022-03-29 14:00:00,-0.4999999999999997,-0.8660254037844388,0.0,14.5,76.0,7.0,23.4375
2022-03-29 15:00:00,-0.7071067811865471,-0.7071067811865479,0.0,14.3,78.0,5.0,21.2475
2022-03-29 16:00:00,-0.8660254037844385,-0.5000000000000004,0.0,14.3,75.0,5.0,20.6275
2022-03-29 17:00:00,-0.9659258262890683,-0.25881904510252063,0.0,14.9,75.0,5.0,20.39
2022-03-29 18:00:00,-1.0,-1.8369701987210297e-16,0.0,15.7,72.0,2.0,20.7575
2022-03-29 19:00:00,-0.9659258262890684,0.2588190451025203,0.0,13.8,80.0,3.0,22.835
2022-03-29 20:00:00,-0.8660254037844386,0.5000000000000001,0.0,13.5,79.0,3.0,22.47
2022-03-29 21:00:00,-0.7071067811865477,0.7071067811865474,0.0,13.1,82.0,2.0,20.17
2022-03-29 22:00:00,-0.5000000000000004,0.8660254037844384,0.0,13.2,80.0,4.0,17.01
2022-03-29 23:00:00,-0.25881904510252157,0.9659258262890681,0.0,12.5,87.0,3.0,15.24
2022-03-30 00:00:00,0.0,1.0,0.0,12.3,86.0,3.0,13.145
2022-03-30 01:00:00,0.25881904510252074,0.9659258262890683,0.0,12.2,81.0,3.0,11.53
2022-03-30 02:00:00,0.49999999999999994,0.8660254037844387,0.0,11.6,85.0,3.0,10.735
2022-03-30 03:00:00,0.7071067811865476,0.7071067811865476,0.0,11.5,88.0,3.0,10.5475
2022-03-30 04:00:00,0.8660254037844386,0.5000000000000001,0.0,11.0,83.0,3.0,10.6975
2022-03-30 05:00:00,0.9659258262890683,0.25881904510252074,0.0,11.3,83.0,3.0,11.7225
2022-03-30 06:00:00,1.0,6.123233995736766e-17,0.0,11.0,86.0,5.0,14.4875
