Date-time CET-CEST (DD/MM/YYYY HH:mm),hour_sin,hour_cos,Rainfall depth (mm),Air temperature (°C),Air humidity (%),Windspeed (km/h),DMA G (L/s)
2022-07-03 15:00:00,-0.7071067811865471,-0.7071067811865479,0.0,26.2,55.0,19.0,24.0575
2022-07-03 16:00:00,-0.8660254037844385,-0.5000000000000004,0.0,26.1,56.0,14.0,22.9425
2022-07-03 17:00:00,-0.9659258262890683,-0.25881904510252063,0.0,26.4,57.0,10.0,24.1125
2022-07-03 18:00:00,-1.0,-1.8369701987210297e-16,0.0,26.4,58.0,15.0,26.9775
2022-07-03 19:00:00,-0.9659258262890684,0.2588190451025203,0.0,26.4,59.0,15.0,28.0625
2022-07-03 20:00:00,-0.8660254037844386,0.5000000000000001,0.0,26.1,60.0,7.0,27.3125
2022-07-03 21:00:00,-0.7071067811865477,0.7071067811865474,0.0,26.0,60.0,4.0,25.7125
2022-07-03 22:00:00,-0.5000000000000004,0.8660254037844384,0.0,26.0,59.0,5.0,23.24
2022-07-03 23:00:00,-0.25881904510252157,0.9659258262890681,0.0,26.0,56.0,4.0,21.7875
2022-07-04 00:00:00,0.0,1.0,0.0,25.6,59.0,6.0,20.265
2022-07-04 01:00:00,0.25881904510252074,0.9659258262890683,0.0,25.6,56.0,6.0,18.61
2022-07-04 02:00:00,0.49999999999999994,0.8660254037844387,0.0,25.1,60.0,9.0,16.455
2022-07-04 03:00:00,0.7071067811865476,0.7071067811865476,0.0,24.3,63.0,10.0,15.0275
2022-07-04 04:00:00,0.8660254037844386,0.5000000000000001,0.5,23.3,67.0,9.0,15.7275
2022-07-04 05:00:00,0.9659258262890683,0.25881904510252074,2.3,20.9,84.0,13.0,17.825
2022-07-04 06:00:00,1.0,6.123233995736766e-17,1.0,20.2,84.0,12.0,19.755
2022-07-04 07:00:00,0.9659258262890683,-0.25881904510252063,0.0,20.9,75.0,8.0,21.36
2022-07-04 08:00:00,0.8660254037844387,-0.4999999999999998,0.2,20.8,80.0,11.0,25.4075
2022-07-04 09:00:00,0.7071067811865476,-0.7071067811865475,0.0,22.5,73.0,9.0,29.23
2022-07-04 10:00:00,0.49999999999999994,-0.8660254037844387,0.0,22.8,71.0,10.0,31.06
2022-07-04 11:00:00,0.258819045102521,-0.9659258262890682,0.0,23.8,66.0,8.0,29.51
2022-07-04 12:00:00,1.2246467991473532e-16,-1.0,0.0,23.6,65.0,6.0,26.6025
2022-07-04 13:00:00,-0.2588190451025208,-0.9659258262890683,0.0,24.1,66.0,6.0,28.295
2022-07-04 14:00:00,-0.4999999999999997,-0.8660254037844388,0.0,25.2,61.0,6.0,23.805
2022-07-04 15:00:00,-0.7071067811865471,-0.7071067811865479,0.0,25.4,62.0,6.0,23.3725
2022-07-04 16:00:00,-0.8660254037844385,-0.5000000000000004,0.0,25.5,59.0,11.0,25.205
2022-07-04 17:00:00,-0.9659258262890683,-0.25881904510252063,0.0,25.3,60.0,9.0,23.8075
2022-07-04 18:00:00,-1.0,-1.8369701987210297e-16,0.0,25.6,59.0,10.0,26.7075
2022-07-04 19:00:00,-0.9659258262890684,0.2588190451025203,0.0,25.4,62.0,9.0,26.935
2022-07-04 20:00:00,-0.8660254037844386,0.5000000000000001,3.1,22.4,81.0,12.0,26.2975
2022-07-04 21:00:00,-0.7071067811865477,0.7071067811865474,3.0,21.8,87.0,9.0,25.98
2022-07-04 22:00:00,-0.5000000000000004,0.8660254037844384,8.8,20.8,91.0,24.0,
2022-07-04 23:00:00,-0.25881904510252157,0.9659258262890681,3.7,20.7,89.0,11.0,
2022-07-05 00:00:00,0.0,1.0,6.1,20.4,88.0,5.0,
2022-07-05 01:00:00,0.25881904510252074,0.9659258262890683,1.2,20.2,87.0,8.0,
2022-07-05 02:00:00,0.49999999999999994,0.8660254037844387,0.0,20.4,84.0,6.0,
2022-07-05 03:00:00,0.7071067811865476,0.7071067811865476,0.0,20.8,,8.0,
2022-07-05 04:00:00,0.8660254037844386,0.5000000000000001,0.0,20.7,,9.0,
2022-07-05 05:00:00,0.9659258262890683,0.25881904510252074,0.0,20.8,79.0,5.0,19.895
2022-07-05 06:00:00,1.0,6.123233995736766e-17,0.0,21.0,79.0,4.0,24.6825
2022-07-05 07:00:00,0.9659258262890683,-0.25881904510252063,0.0,21.1,80.0,8.0,32.735
2022-07-05 08:00:00,0.8660254037844387,-0.4999999999999998,0.0,21.6,75.0,7.0,30.1675
2022-07-05 09:00:00,0.7071067811865476,-0.7071067811865475,0.0,22.3,71.0,7.0,
2022-07-05 10:00:00,0.49999999999999994,-0.8660254037844387,0.0,22.8,73.0,8.0,
2022-07-05 11:00:00,0.258819045102521,-0.9659258262890682,0.0,23.7,70.0,9.0,
2022-07-05 12:00:00,1.2246467991473532e-16,-1.0,0.0,24.2,67.0,11.0,23.415
2022-07-05 13:00:00,-0.2588190451025208,-0.9659258262890683,0.0,26.3,53.0,12.0,24.9775
2022-07-05 14:00:00,-0.4999999999999997,-0.8660254037844388,0.0,27.4,46.0,18.0,23.555
2022-07-05 15:00:00,-0.7071067811865471,-0.7071067811865479,0.0,26.0,59.0,17.0,22.335
2022-07-05 16:00:00,-0.8660254037844385,-0.5000000000000004,0.0,26.0,62.0,18.0,24.3575
2022-07-05 17:00:00,-0.9659258262890683,-0.25881904510252063,0.0,26.4,57.0,15.0,23.1975
2022-07-05 18:00:00,-1.0,-1.8369701987210297e-16,0.0,26.7,53.0,14.0,25.865
2022-07-05 19:00:00,-0.9659258262890684,0.2588190451025203,0.0,26.9,55.0,13.0,28.81
2022-07-05 20:00:00,-0.8660254037844386,0.5000000000000001,0.0,27.0,55.0,11.0,27.93
2022-07-05 21:00:00,-0.7071067811865477,0.7071067811865474,0.0,26.1,61.0,10.0,26.8575
2022-07-05 22:00:00,-0.5000000000000004,0.8660254037844384,0.0,25.8,56.0,9.0,24.4825
2022-07-05 23:00:00,-0.25881904510252157,0.9659258262890681,0.0,24.9,62.0,5.0,22.15
2022-07-06 00:00:00,0.0,1.0,0.0,24.7,60.0,5.0,17.96
2022-07-06 01:00:00,0.25881904510252074,0.9659258262890683,0.0,24.3,60.0,5.0,16.6325
2022-07-06 02:00:00,0.49999999999999994,0.8660254037844387,0.0,24.4,61.0,5.0,15.83
2022-07-06 03:00:00,0.7071067811865476,0.7071067811865476,0.0,23.9,61.0,5.0,14.5925
2022-07-06 04:00:00,0.8660254037844386,0.5000000000000001,0.0,23.4,65.0,4.0,14.41
2022-07-06 05:00:00,0.9659258262890683,0.25881904510252074,0.0,22.8,68.0,4.0,17.7925
2022-07-06 06:00:00,1.0,6.123233995736766e-17,0.0,23.1,66.0,6.0,24.1275
2022-07-06 07:00:00,0.9659258262890683,-0.25881904510252063,0.0,23.7,60.0,5.0,32.1825
2022-07-06 08:00:00,0.8660254037844387,-0.4999999999999998,0.0,25.6,58.0,3.0,31.415
2022-07-06 09:00:00,0.7071067811865476,-0.7071067811865475,0.0,24.7,67.0,6.0,27.7225
2022-07-06 10:00:00,0.49999999999999994,-0.8660254037844387,0.0,25.3,66.0,7.0,27.5
2022-07-06 11:00:00,0.258819045102521,-0.9659258262890682,0.0,25.5,66.0,6.0,25.65
2022-07-06 12:00:00,1.2246467991473532e-16,-1.0,0.0,25.7,66.0,6.0,23.675
2022-07-06 13:00:00,-0.2588190451025208,-0.9659258262890683,0.0,26.4,61.0,4.0,25.85
2022-07-06 14:00:00,-0.4999999999999997,-0.8660254037844388,0.0,27.1,62.0,7.0,23.9075
2022-07-06 15:00:00,-0.7071067811865471,-0.7071067811865479,0.0,27.8,55.0,9.0,23.3175
2022-07-06 16:00:00,-0.8660254037844385,-0.5000000000000004,0.0,27.7,58.0,12.0,22.4825
2022-07-06 17:00:00,-0.9659258262890683,-0.25881904510252063,0.0,28.3,48.0,14.0,
2022-07-06 18:00:00,-1.0,-1.8369701987210297e-16,0.0,28.2,56.0,8.0,
2022-07-06 19:00:00,-0.9659258262890684,0.2588190451025203,0.0,28.3,56.0,5.0,
2022-07-06 20:00:00,-0.8660254037844386,0.5000000000000001,0.0,28.3,54.0,5.0,24.7475
2022-07-06 21:00:00,-0.7071067811865477,0.7071067811865474,0.0,27.6,60.0,3.0,26.0075
2022-07-06 22:00:00,-0.5000000000000004,0.8660254037844384,0.0,27.1,55.0,6.0,23.3225
2022-07-06 23:00:00,-0.25881904510252157,0.9659258262890681,0.0,26.6,59.0,5.0,21.0925
2022-07-07 00:00:00,0.0,1.0,0.0,26.1,57.0,6.0,21.375
2022-07-07 01:00:00,0.25881904510252074,0.9659258262890683,0.0,25.8,56.0,6.0,18.4675
2022-07-07 02:00:00,0.49999999999999994,0.8660254037844387,0.0,25.2,61.0,4.0,15.33
2022-07-07 03:00:00,0.7071067811865476,0.7071067811865476,0.0,24.9,58.0,6.0,14.8725
2022-07-07 04:00:00,0.8660254037844386,0.5000000000000001,0.0,24.6,62.0,5.0,15.77
2022-07-07 05:00:00,0.9659258262890683,0.25881904510252074,0.0,24.3,62.0,5.0,17.8275
2022-07-07 06:00:00,1.0,6.123233995736766e-17,0.0,24.3,62.0,4.0,
2022-07-07 07:00:00,0.9659258262890683,-0.25881904510252063,0.0,25.7,57.0,4.0,
2022-07-07 08:00:00,0.8660254037844387,-0.4999999999999998,0.0,27.0,59.0,4.0,24.97
2022-07-07 09:00:00,0.7071067811865476,-0.7071067811865475,0.0,25.9,67.0,6.0,31.6525
2022-07-07 10:00:00,0.49999999999999994,-0.8660254037844387,0.0,26.5,64.0,10.0,28.555
2022-07-07 11:00:00,0.258819045102521,-0.9659258262890682,0.0,27.2,60.0,10.0,27.1925
2022-07-07 12:00:00,1.2246467991473532e-16,-1.0,0.0,27.1,61.0,12.0,27.045
2022-07-07 13:00:00,-0.2588190451025208,-0.9659258262890683,0.0,27.5,61.0,10.0,25.36
2022-07-07 14:00:00,-0.4999999999999997,-0.8660254037844388,0.0,27.4,66.0,12.0,23.6975
2022-07-07 15:00:00,-0.7071067811865471,-0.7071067811865479,0.0,28.1,60.0,12.0,23.3375
2022-07-07 16:00:00,-0.8660254037844385,-0.5000000000000004,0.0,28.1,60.0,8.0,23.1975
2022-07-07 17:00:00,-0.9659258262890683,-0.25881904510252063,0.0,28.1,62.0,6.0,24.12
2022-07-07 18:00:00,-1.0,-1.8369701987210297e-16,0.0,28.6,63.0,8.0,27.7675
2022-07-07 19:00:00,-0.9659258262890684,0.2588190451025203,0.0,28.5,67.0,9.0,31.8075
2022-07-07 20:00:00,-0.8660254037844386,0.5000000000000001,0.0,28.7,65.0,5.0,33.725
2022-07-07 21:00:00,-0.7071067811865477,0.7071067811865474,0.0,27.8,72.0,6.0,29.0775
2022-07-07 22:00:00,-0.5000000000000004,0.8660254037844384,0.0,27.6,73.0,6.0,25.25
2022-07-07 23:00:00,-0.25881904510252157,0.9659258262890681,0.0,27.3,69.0,4.0,22.9425
2022-07-08 00:00:00,0.0,1.0,0.0,27.5,61.0,5.0,20.095
2022-07-08 01:00:00,0.25881904510252074,0.9659258262890683,0.0,27.0,58.0,3.0,18.2175
2022-07-08 02:00:00,0.49999999999999994,0.8660254037844387,0.0,26.6,69.0,3.0,15.11
2022-07-08 03:00:00,0.7071067811865476,0.7071067811865476,0.0,27.0,55.0,5.0,14.3725
2022-07-08 04:00:00,0.8660254037844386,0.5000000000000001,0.0,26.9,52.0,5.0,15.53
2022-07-08 05:00:00,0.9659258262890683,0.25881904510252074,0.0,27.7,47.0,4.0,20.235
2022-07-08 06:00:00,1.0,6.123233995736766e-17,0.0,28.7,43.0,5.0,26.3775
2022-07-08 07:00:00,0.9659258262890683,-0.25881904510252063,0.0,28.3,49.0,5.0,33.1475
2022-07-08 08:00:00,0.8660254037844387,-0.4999999999999998,0.0,28.1,58.0,5.0,33.855
2022-07-08 09:00:00,0.7071067811865476,-0.7071067811865475,0.0,28.2,65.0,3.0,29.585
2022-07-08 10:00:00,0.49999999999999994,-0.8660254037844387,0.0,30.2,50.0,9.0,25.2175
2022-07-08 11:00:00,0.258819045102521,-0.9659258262890682,0.0,27.9,71.0,15.0,23.7475
2022-07-08 12:00:00,1.2246467991473532e-16,-1.0,0.0,28.1,62.0,12.0,25.25
2022-07-08 13:00:00,-0.2588190451025208,-0.9659258262890683,0.0,28.4,68.0,7.0,24.73
2022-07-08 14:00:00,-0.4999999999999997,-0.8660254037844388,0.0,32.8,40.0,15.0,22.5475
2022-07-08 15:00:00,-0.7071067811865471,-0.7071067811865479,0.0,33.9,36.0,15.0,24.225
2022-07-08 16:00:00,-0.8660254037844385,-0.5000000000000004,0.0,34.5,32.0,18.0,23.0925
2022-07-08 17:00:00,-0.9659258262890683,-0.25881904510252063,0.0,34.6,31.0,15.0,25.86
2022-07-08 18:00:00,-1.0,-1.8369701987210297e-16,0.0,29.8,,14.0,27.145
2022-07-08 19:00:00,-0.9659258262890684,0.2588190451025203,0.0,29.4,,8.0,29.2575
2022-07-08 20:00:00,-0.8660254037844386,0.5000000000000001,0.0,30.5,55.0,5.0,31.29
2022-07-08 21:00:00,-0.7071067811865477,0.7071067811865474,0.0,29.4,55.0,7.0,27.4875
2022-07-08 22:00:00,-0.5000000000000004,0.8660254037844384,0.0,29.0,59.0,3.0,22.5275
2022-07-08 23:00:00,-0.25881904510252157,0.9659258262890681,0.0,30.1,47.0,7.0,21.5175
2022-07-09 00:00:00,0.0,1.0,0.0,29.2,56.0,14.0,17.955
2022-07-09 01:00:00,0.25881904510252074,0.9659258262890683,0.0,27.1,71.0,19.0,17.6175
2022-07-09 02:00:00,0.49999999999999994,0.8660254037844387,0.0,27.3,70.0,9.0,16.2125
2022-07-09 03:00:00,0.7071067811865476,0.7071067811865476,0.0,27.4,62.0,14.0,15.515
2022-07-09 04:00:00,0.8660254037844386,0.5000000000000001,0.0,25.6,79.0,28.0,15.8325
2022-07-09 05:00:00,0.9659258262890683,0.25881904510252074,0.0,25.0,82.0,26.0,18.8475
2022-07-09 06:00:00,1.0,6.123233995736766e-17,0.0,24.7,79.0,22.0,25.645
2022-07-09 07:00:00,0.9659258262890683,-0.25881904510252063,0.0,23.9,79.0,14.0,31.3275
2022-07-09 08:00:00,0.8660254037844387,-0.4999999999999998,0.0,24.5,71.0,12.0,33.38
2022-07-09 09:00:00,0.7071067811865476,-0.7071067811865475,0.0,24.2,65.0,16.0,31.79
2022-07-09 10:00:00,0.49999999999999994,-0.8660254037844387,0.0,24.5,62.0,9.0,27.72
2022-07-09 11:00:00,0.258819045102521,-0.9659258262890682,0.0,24.3,60.0,16.0,25.48
2022-07-09 12:00:00,1.2246467991473532e-16,-1.0,0.0,24.5,60.0,10.0,24.865
2022-07-09 13:00:00,-0.2588190451025208,-0.9659258262890683,0.0,24.7,56.0,7.0,24.0725
2022-07-09 14:00:00,-0.4999999999999997,-0.8660254037844388,0.0,24.6,60.0,9.0,22.8825
2022-07-09 15:00:00,-0.7071067811865471,-0.7071067811865479,0.0,24.2,63.0,15.0,21.9575
2022-07-09 16:00:00,-0.8660254037844385,-0.5000000000000004,0.0,25.0,59.0,13.0,23.3975
2022-07-09 17:00:00,-0.9659258262890683,-0.25881904510252063,0.0,25.6,57.0,12.0,23.7075
2022-07-09 18:00:00,-1.0,-1.8369701987210297e-16,0.0,24.8,61.0,15.0,26.2675
2022-07-09 19:00:00,-0.9659258262890684,0.2588190451025203,0.0,25.2,58.0,12.0,29.3775
2022-07-09 20:00:00,-0.8660254037844386,0.5000000000000001,0.0,25.5,59.0,7.0,29.255
2022-07-09 21:00:00,-0.7071067811865477,0.7071067811865474,0.0,25.4,56.0,4.0,27.565
2022-07-09 22:00:00,-0.5000000000000004,0.8660254037844384,0.0,25.2,,5.0,24.05
2022-07-09 23:00:00,-0.25881904510252157,0.9659258262890681,0.0,25.0,60.0,6.0,22.5125
2022-07-10 00:00:00,0.0,1.0,0.0,24.6,66.0,4.0,20.02
2022-07-10 01:00:00,0.25881904510252074,0.9659258262890683,0.0,25.0,60.0,6.0,18.9925
2022-07-10 02:00:00,0.49999999999999994,0.8660254037844387,0.0,25.6,55.0,9.0,15.61
2022-07-10 03:00:00,0.7071067811865476,0.7071067811865476,0.0,25.9,52.0,7.0,15.4975
2022-07-10 04:00:00,0.8660254037844386,0.5000000000000001,0.0,25.8,50.0,12.0,17.415
2022-07-10 05:00:00,0.9659258262890683,0.25881904510252074,0.0,25.8,47.0,13.0,20.2875
2022-07-10 06:00:00,1.0,6.123233995736766e-17,0.0,25.6,48.0,12.0,24.715
2022-07-10 07:00:00,0.9659258262890683,-0.25881904510252063,0.0,25.8,50.0,18.0,28.595
2022-07-10 08:00:00,0.8660254037844387,-0.4999999999999998,0.0,26.2,50.0,35.0,32.51
2022-07-10 09:00:00,0.7071067811865476,-0.7071067811865475,0.0,26.7,44.0,32.0,32.47
2022-07-10 10:00:00,0.49999999999999994,-0.8660254037844387,0.0,27.3,44.0,30.0,30.175
2022-07-10 11:00:00,0.258819045102521,-0.9659258262890682,0.0,28.0,43.0,27.0,28.375
2022-07-10 12:00:00,1.2246467991473532e-16,-1.0,0.0,28.6,36.0,29.0,26.0475
2022-07-10 13:00:00,-0.2588190451025208,-0.9659258262890683,0.0,29.4,34.0,25.0,25.475
2022-07-10 14:00:00,-0.4999999999999997,-0.8660254037844388,0.0,29.9,34.0,22.0,27.3425
2022-07-10 15:00:00,-0.7071067811865471,-0.7071067811865479,0.0,30.5,33.0,16.0,25.245
2022-07-10 16:00:00,-0.8660254037844385,-0.5000000000000004,0.0,30.5,35.0,15.0,25.6675
2022-07-10 17:00:00,-0.9659258262890683,-0.25881904510252063,0.0,30.8,35.0,14.0,27.7975
2022-07-10 18:00:00,-1.0,-1.8369701987210297e-16,0.0,30.0,43.0,19.0,30.0
2022-07-10 19:00:00,-0.9659258262890684,0.2588190451025203,0.0,29.9,43.0,26.0,33.015
2022-07-10 20:00:00,-0.8660254037844386,0.5000000000000001,0.0,29.2,44.0,24.0,29.755
2022-07-10 21:00:00,-0.7071067811865477,0.7071067811865474,0.0,28.8,43.0,15.0,27.6675
2022-07-10 22:00:00,-0.5000000000000004,0.8660254037844384,0.0,27.7,46.0,20.0,24.545
2022-07-10 23:00:00,-0.25881904510252157,0.9659258262890681,0.0,27.0,47.0,18.0,23.7025
2022-07-11 00:00:00,0.0,1.0,0.0,26.6,48.0,9.0,20.54
2022-07-11 01:00:00,0.25881904510252074,0.9659258262890683,0.0,25.8,50.0,13.0,18.7925
2022-07-11 02:00:00,0.49999999999999994,0.8660254037844387,0.0,25.5,,17.0,16.1725
2022-07-11 03:00:00,0.7071067811865476,0.7071067811865476,0.0,25.1,52.0,14.0,16.3
2022-07-11 04:00:00,0.8660254037844386,0.5000000000000001,0.0,24.8,53.0,21.0,16.6625
2022-07-11 05:00:00,0.9659258262890683,0.25881904510252074,0.0,24.7,53.0,15.0,19.385
2022-07-11 06:00:00,1.0,6.123233995736766e-17,0.0,24.7,53.0,11.0,23.3775
2022-07-11 07:00:00,0.9659258262890683,-0.25881904510252063,0.0,25.3,50.0,13.0,25.895
2022-07-11 08:00:00,0.8660254037844387,-0.4999999999999998,0.0,26.5,48.0,13.0,29.615
2022-07-11 09:00:00,0.7071067811865476,-0.7071067811865475,0.0,27.2,48.0,13.0,31.62
2022-07-11 10:00:00,0.49999999999999994,-0.8660254037844387,0.0,28.6,42.0,16.0,31.38
2022-07-11 11:00:00,0.258819045102521,-0.9659258262890682,0.0,26.4,,13.0,29.0725
2022-07-11 12:00:00,1.2246467991473532e-16,-1.0,0.0,26.9,,16.0,28.775
2022-07-11 13:00:00,-0.2588190451025208,-0.9659258262890683,0.0,27.2,57.0,12.0,27.9275
2022-07-11 14:00:00,-0.4999999999999997,-0.8660254037844388,0.0,27.9,,10.0,26.165
2022-07-11 15:00:00,-0.7071067811865471,-0.7071067811865479,0.0,27.6,59.0,15.0,25.45
2022-07-11 16:00:00,-0.8660254037844385,-0.5000000000000004,0.0,27.5,,18.0,24.4775
2022-07-11 17:00:00,-0.9659258262890683,-0.25881904510252063,0.0,27.5,63.0,14.0,25.9075
2022-07-11 18:00:00,-1.0,-1.8369701987210297e-16,0.0,28.0,,10.0,31.715
2022-07-11 19:00:00,-0.9659258262890684,0.2588190451025203,0.0,28.0,,6.0,36.1375
2022-07-11 20:00:00,-0.8660254037844386,0.5000000000000001,0.0,27.0,,6.0,34.24
2022-07-11 21:00:00,-0.7071067811865477,0.7071067811865474,0.0,26.9,69.0,3.0,25.6425
2022-07-11 22:00:00,-0.5000000000000004,0.8660254037844384,0.0,27.0,,13.0,23.2675
2022-07-11 23:00:00,-0.25881904510252157,0.9659258262890681,0.0,26.2,58.0,15.0,21.6925
2022-07-12 00:00:00,0.0,1.0,0.0,25.6,61.0,15.0,24.08
2022-07-12 01:00:00,0.25881904510252074,0.9659258262890683,0.0,25.5,62.0,16.0,21.665
2022-07-12 02:00:00,0.49999999999999994,0.8660254037844387,0.0,24.9,64.0,19.0,16.805
2022-07-12 03:00:00,0.7071067811865476,0.7071067811865476,0.0,24.7,65.0,21.0,15.8925
2022-07-12 04:00:00,0.8660254037844386,0.5000000000000001,0.0,24.3,65.0,21.0,17.46
2022-07-12 05:00:00,0.9659258262890683,0.25881904510252074,0.0,24.5,63.0,17.0,21.9175
2022-07-12 06:00:00,1.0,6.123233995736766e-17,0.0,24.4,63.0,18.0,27.385
2022-07-12 07:00:00,0.9659258262890683,-0.25881904510252063,0.0,25.0,61.0,15.0,32.0675
2022-07-12 08:00:00,0.8660254037844387,-0.4999999999999998,0.0,26.1,59.0,9.0,34.6575
2022-07-12 09:00:00,0.7071067811865476,-0.7071067811865475,0.0,27.4,53.0,10.0,31.09
2022-07-12 10:00:00,0.49999999999999994,-0.8660254037844387,0.0,28.1,51.0,10.0,29.975
2022-07-12 11:00:00,0.258819045102521,-0.9659258262890682,0.0,26.8,,8.0,26.9875
2022-07-12 12:00:00,1.2246467991473532e-16,-1.0,0.0,26.6,,12.0,28.2725
2022-07-12 13:00:00,-0.2588190451025208,-0.9659258262890683,0.0,26.8,,15.0,25.745
2022-07-12 14:00:00,-0.4999999999999997,-0.8660254037844388,0.0,26.8,,14.0,26.25
2022-07-12 15:00:00,-0.7071067811865471,-0.7071067811865479,0.0,27.0,,16.0,23.905
2022-07-12 16:00:00,-0.8660254037844385,-0.5000000000000004,0.0,27.4,68.0,16.0,23.42
2022-07-12 17:00:00,-0.9659258262890683,-0.25881904510252063,0.0,27.5,69.0,13.0,25.1375
2022-07-12 18:00:00,-1.0,-1.8369701987210297e-16,0.0,27.9,,8.0,28.495
2022-07-12 19:00:00,-0.9659258262890684,0.2588190451025203,0.0,28.0,,4.0,32.7075
2022-07-12 20:00:00,-0.8660254037844386,0.5000000000000001,0.0,27.5,66.0,6.0,31.6875
2022-07-12 21:00:00,-0.7071067811865477,0.7071067811865474,0.0,27.7,59.0,5.0,30.4425
2022-07-12 22:00:00,-0.5000000000000004,0.8660254037844384,0.0,27.0,71.0,9.0,26.8175
2022-07-12 23:00:00,-0.25881904510252157,0.9659258262890681,0.0,26.9,62.0,5.0,23.0425
2022-07-13 00:00:00,0.0,1.0,0.0,26.3,61.0,9.0,18.98
2022-07-13 01:00:00,0.25881904510252074,0.9659258262890683,0.0,26.1,62.0,8.0,18.4925
2022-07-13 02:00:00,0.49999999999999994,0.8660254037844387,0.0,25.8,66.0,9.0,13.9775
2022-07-13 03:00:00,0.7071067811865476,0.7071067811865476,0.0,25.7,62.0,5.0,13.395
2022-07-13 04:00:00,0.8660254037844386,0.5000000000000001,0.0,25.6,65.0,7.0,15.1325
2022-07-13 05:00:00,0.9659258262890683,0.25881904510252074,0.0,25.7,55.0,6.0,19.6975
2022-07-13 06:00:00,1.0,6.123233995736766e-17,0.0,26.5,47.0,8.0,28.145
2022-07-13 07:00:00,0.9659258262890683,-0.25881904510252063,0.0,26.0,59.0,8.0,33.6875
2022-07-13 08:00:00,0.8660254037844387,-0.4999999999999998,0.0,26.8,59.0,4.0,34.5025
2022-07-13 09:00:00,0.7071067811865476,-0.7071067811865475,0.0,28.6,44.0,6.0,31.5475
2022-07-13 10:00:00,0.49999999999999994,-0.8660254037844387,0.0,29.8,39.0,14.0,27.0475
2022-07-13 11:00:00,0.258819045102521,-0.9659258262890682,0.0,30.2,40.0,15.0,25.0775
2022-07-13 12:00:00,1.2246467991473532e-16,-1.0,0.0,30.7,39.0,21.0,24.5475
2022-07-13 13:00:00,-0.2588190451025208,-0.9659258262890683,0.0,30.3,41.0,13.0,25.9425
2022-07-13 14:00:00,-0.4999999999999997,-0.8660254037844388,0.0,29.9,43.0,11.0,24.0125
2022-07-13 15:00:00,-0.7071067811865471,-0.7071067811865479,0.0,29.8,45.0,9.0,22.97
2022-07-13 16:00:00,-0.8660254037844385,-0.5000000000000004,0.0,29.3,48.0,8.0,21.45
2022-07-13 17:00:00,-0.9659258262890683,-0.25881904510252063,0.0,27.5,,8.0,24.13
2022-07-13 18:00:00,-1.0,-1.8369701987210297e-16,0.0,27.3,74.0,22.0,27.3375
2022-07-13 19:00:00,-0.9659258262890684,0.2588190451025203,0.1,27.3,67.0,15.0,29.3625
2022-07-13 20:00:00,-0.8660254037844386,0.5000000000000001,0.1,28.9,52.0,11.0,28.435
2022-07-13 21:00:00,-0.7071067811865477,0.7071067811865474,0.0,27.8,57.0,10.0,25.8875
2022-07-13 22:00:00,-0.5000000000000004,0.8660254037844384,1.3,24.0,71.0,14.0,24.46
2022-07-13 23:00:00,-0.25881904510252157,0.9659258262890681,3.7,24.4,73.0,19.0,21.8975
2022-07-14 00:00:00,0.0,1.0,0.2,23.6,69.0,20.0,18.38
2022-07-14 01:00:00,0.25881904510252074,0.9659258262890683,1.0,22.8,78.0,15.0,17.495
2022-07-14 02:00:00,0.49999999999999994,0.8660254037844387,1.2,22.0,78.0,9.0,15.9775
2022-07-14 03:00:00,0.7071067811865476,0.7071067811865476,0.7,22.0,83.0,17.0,15.27
2022-07-14 04:00:00,0.8660254037844386,0.5000000000000001,0.0,22.3,79.0,14.0,15.705
2022-07-14 05:00:00,0.9659258262890683,0.25881904510252074,0.0,22.6,77.0,12.0,18.185
2022-07-14 06:00:00,1.0,6.123233995736766e-17,0.0,22.5,77.0,10.0,25.915
2022-07-14 07:00:00,0.9659258262890683,-0.25881904510252063,0.0,22.4,77.0,15.0,30.945
2022-07-14 08:00:00,0.8660254037844387,-0.4999999999999998,0.0,22.8,76.0,15.0,32.57
2022-07-14 09:00:00,0.7071067811865476,-0.7071067811865475,0.0,23.4,66.0,14.0,28.575
2022-07-14 10:00:00,0.49999999999999994,-0.8660254037844387,0.0,24.0,59.0,17.0,26.53
2022-07-14 11:00:00,0.258819045102521,-0.9659258262890682,0.0,24.2,58.0,14.0,24.61
2022-07-14 12:00:00,1.2246467991473532e-16,-1.0,0.0,24.2,61.0,18.0,23.845
2022-07-14 13:00:00,-0.2588190451025208,-0.9659258262890683,0.0,24.4,59.0,19.0,25.3625
2022-07-14 14:00:00,-0.4999999999999997,-0.8660254037844388,0.0,24.9,59.0,21.0,25.12
2022-07-14 15:00:00,-0.7071067811865471,-0.7071067811865479,0.0,25.1,56.0,24.0,22.735
2022-07-14 16:00:00,-0.8660254037844385,-0.5000000000000004,0.0,24.8,60.0,25.0,22.0675
2022-07-14 17:00:00,-0.9659258262890683,-0.25881904510252063,0.0,24.7,54.0,28.0,23.345
2022-07-14 18:00:00,-1.0,-1.8369701987210297e-16,0.0,25.0,54.0,18.0,24.615
2022-07-14 19:00:00,-0.9659258262890684,0.2588190451025203,0.0,24.9,49.0,15.0,29.745
2022-07-14 20:00:00,-0.8660254037844386,0.5000000000000001,0.0,24.7,51.0,11.0,
2022-07-14 21:00:00,-0.7071067811865477,0.7071067811865474,0.0,24.8,50.0,9.0,28.655
